Name,Page Title,Page,Total Played Time
C1174,Test3 - PIPLS,/333770/test3,12
C1258,第二單元 01 什麼是變數？ - PIPLS,/335016/01,12
C1166,第四單元 05 字串的搜尋與邊緣刪減 - PIPLS,/342996/05,12
C1067,第六單元 05 while迴圈一 - PIPLS,/352990/05-while,12
C1054,第二單元 01 什麼是變數？ - PIPLS,/334980/01,12
C1231,第二單元 06 程式撰寫風格 - PIPLS,/335021/06,12
C1100,第三單元 01 算數運算子 - PIPLS,/336599/01,12
C1175,第六單元 02 for迴圈一 - PIPLS,/354609/02-for,12
C1016,第一單元 01 開發環境簡介 - PIPLS,/334976/01,12
C1038,第九單元 00 單元大綱 - PIPLS,/364448/00,12
C1046,第六單元 03 for迴圈二 - PIPLS,/352974/03-for,12
C1024,第六單元 03 for迴圈二 - PIPLS,/352974/03-for,12
C1142,第十單元 03圖形介面的程式設計 - PIPLS,/365120/03,12
C1034,第十單元 04 圖形介面設計進階一 - PIPLS,/365075/04,12
C1207,Test3 - PIPLS,/333768/test3,12
C1058,第四單元 05 字串的搜尋與邊緣刪減 - PIPLS,/339446/05,12
C1126,第七單元 01 什麼是串列 - PIPLS,/355059/01,12
C1176,第七單元 03 處理串列的函式與方法 - PIPLS,/355078/03,12
C1182,第九單元 01 基本繪圖~線性圖 - PIPLS,/0.5.143.164/01,12
C1266,第十一單元 04 網頁表格存取 - PIPLS,/270349/04,12
C1099,Test3 - PIPLS,/333770/test3,12
C1067,第十一單元 01 網路爬蟲簡介 - PIPLS,/366763/01,12
C1121,Test3 - PIPLS,/333768/test3,12
C1182,第一單元 03 軟體使用簡介 - PIPLS,/280671/03,12
C1047,第四單元 06 字元及編碼 - PIPLS,/339447/06,12
C1107,Test3 - PIPLS,/333768/test3,12
C1067,第八單元 01 什麼是函式？ - PIPLS,/0.5.122.223/01,12
C1073,第六單元 03 for迴圈二 - PIPLS,/352974/03-for,12
C1152,第六單元 02 for迴圈一 - PIPLS,/354609/02-for,12
C1046,110-1 初級程式設計 Python 課程宣傳片 - PIPLS,/333769/110-1-python,12
C1130,第三單元 03 數學模組 - PIPLS,/336606/03,12
C1167,第二單元 04 資料輸出 - PIPLS,/335019/04,12
C1029,第十一單元 02 網路爬蟲應用 - PIPLS,/366711/02,12
C1048,第十單元 07 影片下載的圖形化程式 - PIPLS,/365125/07,12
C1057,Test3 - PIPLS,/333768/test3,12
C1045,第二單元 04 資料輸出 - PIPLS,/334983/04,12
C1206,第十單元 02 YouTube影音下載（二） - PIPLS,/365119/02-youtube,12
C1091,第四單元 04 字串的轉換與測試（二） - PIPLS,/342995/04,12
C1067,第九單元 02 圖形屬性設定 - PIPLS,/364485/02,12
C1080,第九單元 05 長條圖 - PIPLS,/364458/05,12
C1170,第三單元 01 算數運算子 - PIPLS,/0.5.46.75/01,12
C1185,第四單元 00 單元大綱 - PIPLS,/342990/00,12
C1200,第五單元 05 巢狀及單行選擇結構 - PIPLS,/349974/05,12
C1022,第七單元 06 字典的應用範例 - PIPLS,/355083/06,12
C1000,第四單元 04 字串的轉換與測試（二） - PIPLS,/339445/04,12
C1101,第二單元 03 基本資料型態 - PIPLS,/0.5.28.134/03,12
C1107,Test3 - PIPLS,/0.5.23.200/test3,12
C1198,第五單元 02 單向選擇結構 - PIPLS,/349968/02,12
C1264,第一單元 01 開發環境簡介 - PIPLS,/334428/01,12
C1150,第九單元 00 單元大綱 - PIPLS,/364447/00,12
C1139,第十單元 05 圖形介面設計進階二 - PIPLS,/365076/05,12
C1058,第九單元 06 圓餅圖 - PIPLS,/318586/06,12
C1040,第七單元 05 什麼是字典 - PIPLS,/357352/05,12
C1067,第十一單元 06 CSV檔案的存取 - PIPLS,/366782/06-csv,12
C1088,第一單元 01 開發環境簡介 - PIPLS,/0.5.28.128/01,12
C1092,第七單元 04 串列的應用範例 - PIPLS,/355079/04,12
C1218,Test3 - PIPLS,/333768/test3,12
C1105,Test3 - PIPLS,/333770/test3,12
C1067,第六單元 01 range函式 - PIPLS,/352964/01-range,12
C1106,第六單元 07 break與continue敘述 - PIPLS,/353001/07-breakcontinue,12
C1074,Test3 - PIPLS,/333768/test3,12
C1143,第七單元 04 串列的應用範例 - PIPLS,/355079/04,12
C1245,第二單元 04 資料輸出 - PIPLS,/334983/04,12
C1012,第十單元 04 圖形介面設計進階一 - PIPLS,/365121/04,12
C1181,第八單元 01 什麼是函式？ - PIPLS,/359135/01,10
C1116,第一單元 01 開發環境簡介 - PIPLS,/334428/01,10
C1136,第十單元 05 圖形介面設計進階二 - PIPLS,/365123/05,10
C1279,第四單元 02 字串的函式與運算子（二） - PIPLS,/288850/02,10
C1009,第二單元 00 單元大綱 - PIPLS,/336594/00,10
C1080,第四單元 04 字串的轉換與測試（二） - PIPLS,/342995/04,10
C1139,第九單元 01 基本繪圖~線性圖 - PIPLS,/364452/01,10
C1076,110-1 初級程式設計 Python 課程宣傳片 - PIPLS,/333769/110-1-python,10
C1111,第二單元 04 資料輸出 - PIPLS,/335019/04,10
C1038,第三單元 00 單元大綱 - PIPLS,/336595/00,10
C1152,第五單元 05 巢狀及單行選擇結構 - PIPLS,/353006/05,10
C1048,第四單元 02 字串的函式與運算子（二） - PIPLS,/339441/02,10
C1056,第一單元 01 開發環境簡介 - PIPLS,/334976/01,10
C1048,第九單元 01 基本繪圖~線性圖 - PIPLS,/0.5.143.196/01,10
C1181,第十一單元 06 CSV檔案的存取 - PIPLS,/366782/06-csv,10
C1247,Test3 - PIPLS,/333768/test3,10
C1208,第三單元 04 亂數 - PIPLS,/336608/04,10
C1021,第二單元 04 資料輸出 - PIPLS,/334983/04,10
C1067,第十一單元 02 網路爬蟲應用 - PIPLS,/366764/02,10
C1082,第十單元 02 YouTube影音下載（二） - PIPLS,/365073/02-youtube,10
C1264,第一單元 03 軟體使用簡介 - PIPLS,/334430/03,10
C1181,第八單元 02 函式的定義與呼叫 - PIPLS,/359136/02,10
C1145,第十單元 02 YouTube影音下載（二） - PIPLS,/0.5.146.17/02-youtube,10
C1087,第七單元 01 什麼是串列 - PIPLS,/355059/01,10
C1072,第七單元 06 字典的應用範例 - PIPLS,/357353/06,10
C1071,第四單元 02字串的函式與智力子（二） - PIPLS,/342992/02,10
C1152,第六單元 05 while迴圈一 - PIPLS,/354612/05-while,10
C1175,第六單元 04 for迴圈三 - PIPLS,/354611/04-for,10
C1212,第四單元 06 字元及編碼 - PIPLS,/339447/06,10
C1041,Test3 - PIPLS,/333770/test3,10
C1180,Test3 - PIPLS,/333768/test3,10
C1135,第二單元 05 資料輸入 - PIPLS,/335020/05,10
C1076,第二單元 06 程式撰寫風格 - PIPLS,/335021/06,10
C1092,第一單元 00 單元大綱 - PIPLS,/334427/00,10
C1266,第七單元 05 什麼是字典 - PIPLS,/253875/05,10
C1177,第四單元 03 字串的轉換與測試（一） - PIPLS,/0.5.59.210/03,10
C1241,第六單元 01 range函式 - PIPLS,/352964/01-range,10
C1097,第一單元 02 軟體下載及安裝 - PIPLS,/334977/02,10
C1211,第六單元 02 for迴圈一 - PIPLS,/200974/02-for,10
C1087,第十一單元 05 表格內容之圖表繪製 - PIPLS,/366770/05,10
C1198,第八單元 05 區域變數與全域變數 - PIPLS,/359139/05,10
C1191,Test3 - PIPLS,/333768/test3,10
C1167,第九單元 06 圓餅圖 - PIPLS,/364494/06,10
C1125,第三單元 03 數學模組 - PIPLS,/339533/03,10
C1245,Test3 - PIPLS,/0.5.23.202/test3,10
C1285,第一單元 00 單元大綱 - PIPLS,/106586/00,10
C1139,第九單元 04 點狀圖 - PIPLS,/364455/04,10
C1198,第四單元 06 字元及編碼 - PIPLS,/339447/06,10
C1026,第二單元 00 單元大綱 - PIPLS,/0.5.28.131/00,10
C1148,第一單元 03 軟體使用簡介 - PIPLS,/334430/03,10
C1067,第四單元 03 字串的轉換與測試（一） - PIPLS,/339443/03,10
C1088,第七單元 04 串列的應用範例 - PIPLS,/357351/04,10
C1020,第四單元 06 字元及編碼 - PIPLS,/0.5.45.247/06,10
C1279,第二單元 05 資料輸入 - PIPLS,/0.5.28.172/05,10
C1054,第七單元 06 字典的應用範例 - PIPLS,/357353/06,10
C1167,第七單元 01 什麼是串列 - PIPLS,/355059/01,10
C1279,第九單元 02 圖形屬性設定 - PIPLS,/364453/02,10
C1155,第二單元 04 資料輸出 - PIPLS,/334983/04,10
C1087,第九單元 01 基本繪圖~線性圖 - PIPLS,/364484/01,10
C1114,Test3 - PIPLS,/333770/test3,10
C1139,第九單元 06 圓餅圖 - PIPLS,/364457/06,10
C1259,第十單元 01 YouTube影音下載（一） - PIPLS,/320341/01-youtube,10
C1303,第一單元 00 單元大綱 - PIPLS,/325891/00,10
C1181,第十一單元 03 政府開放資料 - PIPLS,/366765/03,10
C1286,第一單元 02 軟體下載及安裝 - PIPLS,/325893/02,8
C1034,第十單元 06 圖形介面設計進階三 - PIPLS,/365077/06,8
C1022,第八單元 00 單元大綱 - PIPLS,/359118/00,8
C1126,Test3 - PIPLS,/333770/test3,8
C1033,110-1 初級程式設計 Python 課程宣傳片 - PIPLS,/280667/110-1-python,8
C1007,第七單元 04 串列的應用範例 - PIPLS,/357351/04,8
C1167,第五單元 05 巢狀及單行選擇結構 - PIPLS,/349974/05,8
C1152,第七單元 04 串列的應用範例 - PIPLS,/357351/04,8
C1048,第十單元 03圖形介面的程式設計 - PIPLS,/365120/03,8
C1199,第七單元 06 字典的應用範例 - PIPLS,/357353/06,8
C1085,Test3 - PIPLS,/333768/test3,8
C1181,第五單元 03 雙向選擇結構 - PIPLS,/349970/03,8
C1006,第十單元 06 圖形介面設計進階三 - PIPLS,/365124/06,8
C1000,第七單元 00 單元大綱 - PIPLS,/355053/00,8
C1282,Test3 - PIPLS,/0.5.23.200/test3,8
C1058,第十單元 06 圖形介面設計進階三 - PIPLS,/320354/06,8
C1233,第二單元 01 什麼是變數？ - PIPLS,/335016/01,8
C1181,第六單元 06 while迴圈二 - PIPLS,/352995/06-while,8
C1175,第十單元 04 圖形介面設計進階一 - PIPLS,/365075/04,8
C1176,第三單元 04 亂數 - PIPLS,/336608/04,8
C1162,第一單元 02 軟體下載及安裝 - PIPLS,/334429/02,8
C1089,第四單元 06 字元及編碼 - PIPLS,/339447/06,8
C1007,第四單元 03 字串的轉換與測試（一） - PIPLS,/342994/03,8
C1072,第三單元 02 內建數值處理函式 - PIPLS,/339532/02,8
C1286,2021-Summer 初級程式設計 Python 課程宣傳片 - PIPLS,/325890/2021-summer-python,8
C1173,第四單元 03 字串的轉換與測試（一） - PIPLS,/342994/03,8
C1100,第三單元 04 亂數 - PIPLS,/336608/04,8
C1021,第七單元 05 什麼是字典 - PIPLS,/357352/05,8
C1232,第五單元 00 單元大綱 - PIPLS,/353000/00,8
C1105,第一單元 00 單元大綱 - PIPLS,/334427/00,8
C1012,第四單元 06 字元及編碼 - PIPLS,/339447/06,8
C1083,第二單元 04 資料輸出 - PIPLS,/335019/04,8
C1279,第九單元 04 點狀圖 - PIPLS,/364455/04,8
C1070,第十單元 04 圖形介面設計進階一 - PIPLS,/365075/04,8
C1170,第二單元 00 單元大綱 - PIPLS,/334979/00,8
C1083,第二單元 05 資料輸入 - PIPLS,/335020/05,8
C1151,第九單元 04 點狀圖 - PIPLS,/364490/04,8
C1061,第十單元 07 影片下載的圖形化程式 - PIPLS,/365078/07,8
C1093,第五單元 02 單向選擇結構 - PIPLS,/0.5.87.16/02,8
C1304,第一單元 03 軟體使用簡介 - PIPLS,/125825/03,8
C1115,第一單元 03 軟體使用簡介 - PIPLS,/280671/03,8
C1067,第九單元 05 長條圖 - PIPLS,/0.5.143.204/05,8
C1133,第一單元 03 軟體使用簡介 - PIPLS,/334430/03,8
C1034,第九單元 05 長條圖 - PIPLS,/364458/05,8
C1305,第八單元 01 什麼是函式？ - PIPLS,/330889/01,8
C1206,第四單元 06 字元及編碼 - PIPLS,/339447/06,8
C1059,第四單元 06 字元及編碼 - PIPLS,/339447/06,8
C1152,第五單元 03 雙向選擇結構 - PIPLS,/353004/03,8
C1195,第六單元 03 for迴圈二 - PIPLS,/354610/03-for,8
C1246,第十一單元 03 政府開放資料 - PIPLS,/332280/03,8
C1167,第九單元 04 點狀圖 - PIPLS,/364490/04,8
C1174,第九單元 05 長條圖 - PIPLS,/364492/05,8
C1164,第五單元 04 多向選擇結構 - PIPLS,/349972/04,8
C1279,第八單元 01 什麼是函式？ - PIPLS,/313299/01,8
C1133,第一單元 00 單元大綱 - PIPLS,/334427/00,8
C1250,第一單元 00 單元大綱 - PIPLS,/334975/00,8
C1143,110-1 初級程序設計 Python 課程宣傳片 - PIPLS,/333769/110-1-python,8
C1068,第三單元 04 亂數 - PIPLS,/336608/04,8
C1143,第一單元 00 單元大綱 - PIPLS,/334427/00,8
C1306,110-1 初級程式設計 Python 課程宣傳片 - PIPLS,/280667/110-1-python,8
C1006,第十單元 04 圖形介面設計進階一 - PIPLS,/365121/04,8
C1058,第十單元 02 YouTube影音下載（二） - PIPLS,/365119/02-youtube,8
C1181,第八單元 04 具有傳回值的函式 - PIPLS,/359138/04,8
C1177,第四單元 04 字串的轉換與測試（二） - PIPLS,/0.5.59.211/04,8
C1034,第十單元 05 圖形介面設計進階二 - PIPLS,/365076/05,8
C1181,第六單元 07 break與continue敘述 - PIPLS,/353001/07-breakcontinue,8
C1142,第十單元 02 YouTube影音下載（二） - PIPLS,/365119/02-youtube,8
C1014,第六單元 05 while迴圈一 - PIPLS,/352990/05-while,8
C1151,Test3 - PIPLS,/333770/test3,6
C1042,第六單元 03 for迴圈二 - PIPLS,/354610/03-for,6
C1024,Test3 - PIPLS,/333770/test3,6
C1162,第二單元 03 基本資料型態 - PIPLS,/335018/03,6
C1143,第一單元 02 軟體下載及安裝 - PIPLS,/334429/02,6
C1046,第九單元 01 基本繪圖~線性圖 - PIPLS,/364484/01,6
C1068,第十一單元 05 表格內容之圖表繪製 - PIPLS,/366770/05,6
C1190,第二單元 06 程式撰寫風格 - PIPLS,/335021/06,6
C1303,第三單元 00 單元大綱 - PIPLS,/326278/00,6
C1279,第五單元 03 雙向選擇結構 - PIPLS,/249591/03,6
C1001,第二單元 03 基本資料型態 - PIPLS,/334982/03,6
C1068,第十單元 04 圖形介面設計進階一 - PIPLS,/365121/04,6
C1206,110-1 初級程式設計 Python 課程宣傳片 - PIPLS,/333769/110-1-python,6
C1259,第二單元 06 程式撰寫風格 - PIPLS,/335021/06,6
C1126,第九單元 05 長條圖 - PIPLS,/364492/05,6
C1170,第四單元 05 字串的搜尋與邊緣刪減 - PIPLS,/342996/05,6
C1122,第二單元 04 資料輸出 - PIPLS,/334983/04,6
C1135,第七單元 04 串列的應用範例 - PIPLS,/355079/04,6
C1046,第十單元 00 影音存取與圖形化程式開發 - PIPLS,/365116/00,6
C1116,第五單元 04 多向選擇結構 - PIPLS,/349972/04,6
C1095,第八單元 00 單元大綱 - PIPLS,/359119/00,6
C1176,第七單元 01 什麼是串列 - PIPLS,/355059/01,6
C1225,第二單元 00 單元大綱 - PIPLS,/334979/00,6
C1221,第二單元 04 資料輸出 - PIPLS,/335019/04,6
C1170,第十一單元 04 網頁表格存取 - PIPLS,/366713/04,6
C1068,110-1 初級程式設計 Python 課程宣傳片 - PIPLS,/333769/110-1-python,6
C1279,第四單元 01 字串的函式與運算子（一） - PIPLS,/288849/01,6
C1058,第七單元 05 什麼是字典 - PIPLS,/355082/05,6
C1043,第二單元 03 基本資料型態 - PIPLS,/335018/03,6
C1109,第二單元 06 程式撰寫風格 - PIPLS,/334985/06,6
C1279,第四單元 04 字串的轉換與測試（二） - PIPLS,/288852/04,6
C1032,110-1 初級程式設計 Python 課程宣傳片 - PIPLS,/280667/110-1-python,6
C1010,第九單元 02 圖形屬性設定 - PIPLS,/364485/02,6
C1232,第六單元 04 for迴圈三 - PIPLS,/354611/04-for,6
C1089,第三單元 00 單元大綱 - PIPLS,/336595/00,6
C1184,第七單元 04 串列的應用範例 - PIPLS,/355079/04,6
C1176,第七單元 02 串列的基本操作 - PIPLS,/355071/02,6
C1179,Test3 - PIPLS,/333770/test3,6
C1176,第八單元 05 區域變數與全域變數 - PIPLS,/359139/05,6
C1279,Test3 - PIPLS,/333768/test3,6
C1031,Test3 - PIPLS,/333770/test3,6
C1034,第六單元 04 for迴圈三 - PIPLS,/354611/04-for,6
C1097,第十單元 03圖形介面的程式設計 - PIPLS,/365074/03,6
C1247,第一單元 03 軟體使用簡介 - PIPLS,/280671/03,6
C1174,第二單元 04 資料輸出 - PIPLS,/335019/04,6
C1024,第七單元 04 串列的應用範例 - PIPLS,/355079/04,6
C1162,第五單元 02 單向選擇結構 - PIPLS,/349968/02,6
C1168,第六單元 01 range函式 - PIPLS,/354608/01-range,6
C1181,Test3 - PIPLS,/333770/test3,6
C1139,第九單元 05 長條圖 - PIPLS,/364458/05,6
C1167,第九單元 02 圖形屬性設定 - PIPLS,/364485/02,6
C1082,第四單元 03 字串的轉換與測試（一） - PIPLS,/342994/03,6
C1198,第五單元 05 巢狀及單行選擇結構 - PIPLS,/349974/05,6
C1087,第八單元 05 區域變數與全域變數 - PIPLS,/359139/05,6
C1279,第七單元 02 串列的基本操作 - PIPLS,/355071/02,6
C1257,第一單元 03 軟體使用簡介 - PIPLS,/280671/03,6
C1048,第六單元 07 break與continue敘述 - PIPLS,/353001/07-breakcontinue,6
C1153,第一單元 00 單元大綱 - PIPLS,/334427/00,6
C1307,第三單元 02 內建數值處理函式 - PIPLS,/234247/02,6
C1277,110-1 初級程式設計 Python 課程宣傳片 - PIPLS,/333769/110-1-python,6
C1190,Test3 - PIPLS,/0.5.23.202/test3,6
C1208,第二單元 00 單元大綱 - PIPLS,/336594/00,6
C1241,第十一單元 04 網頁表格存取 - PIPLS,/366769/04,6
C1005,第十單元 03圖形介面的程式設計 - PIPLS,/365074/03,6
C1308,110-1 初級程式設計 Python 課程宣傳片 - PIPLS,/333769/110-1-python,6
C1241,第十一單元 07 程式自動化執行 - PIPLS,/366771/07,6
C1007,第七單元 03 處理串列的函式與方法 - PIPLS,/357350/03,6
C1072,第十單元 02 YouTube影音下載（二） - PIPLS,/365073/02-youtube,6
C1066,第四單元 06 字元及編碼 - PIPLS,/339447/06,6
C1016,第九單元 02 圖形屬性設定 - PIPLS,/364453/02,6
C1215,第一單元 00 單元大綱 - PIPLS,/334427/00,6
C1168,第八單元 01 什麼是函式？ - PIPLS,/359145/01,6
C1191,第十單元 00 影音存取與圖形化程式開發 - PIPLS,/365071/00,6
C1106,Test3 - PIPLS,/333770/test3,6
C1169,第四單元 03 字串的轉換與測試（一） - PIPLS,/339443/03,6
C1135,第五單元 04 多向選擇結構 - PIPLS,/349972/04,6
C1112,第八單元 00 單元大綱 - PIPLS,/359119/00,6
C1296,第一單元 00 單元大綱 - PIPLS,/334427/00,6
C1199,第二單元 01 什麼是變數？ - PIPLS,/0.5.28.132/01,6
C1073,第十單元 02 YouTube影音下載（二） - PIPLS,/365119/02-youtube,6
C1206,第一單元 02 軟體下載及安裝 - PIPLS,/334429/02,6
C1009,Test3 - PIPLS,/333770/test3,6
C1248,第四單元 05 字串的搜尋與邊緣刪減 - PIPLS,/0.5.45.246/05,6
C1296,第一單元 02 軟體下載及安裝 - PIPLS,/334429/02,6
C1152,第六單元 03 for迴圈二 - PIPLS,/354610/03-for,6
C1181,第八單元 05 區域變數與全域變數 - PIPLS,/359139/05,6
C1017,第一單元 02 軟體下載及安裝 - PIPLS,/334977/02,6
C1136,第九單元 02 圖形屬性設定 - PIPLS,/364485/02,6
C1198,test - PIPLS,/309571/test,6
C1087,第八單元 02 函式的定義與呼叫 - PIPLS,/359136/02,6
C1075,第八單元 05 區域變數與全域變數 - PIPLS,/359139/05,6
C1279,第八單元 02 函式的定義與呼叫 - PIPLS,/313303/02,4
C1006,第十單元 03圖形介面的程式設計 - PIPLS,/365120/03,4
C1295,110-1 初級程式設計 Python 課程宣傳片 - PIPLS,/333769/110-1-python,4
C1152,第五單元 04 多向選擇結構 - PIPLS,/353005/04,4
C1059,第七單元 04 串列的應用範例 - PIPLS,/355079/04,4
C1067,第十一單元 03 政府開放資料 - PIPLS,/366765/03,4
C1211,第二單元 03 基本資料型態 - PIPLS,/185772/03,4
C1058,第三單元 00 單元大綱 - PIPLS,/284364/00,4
C1304,第十一單元 06 CSV檔案的存取 - PIPLS,/142338/06-csv,4
C1165,第二單元 03 基本資料型態 - PIPLS,/334982/03,4
C1008,第二單元 00 單元大綱 - PIPLS,/336594/00,4
C1279,第八單元 02 函式的定義與呼叫 - PIPLS,/0.5.122.234/02,4
C1028,第九單元 07 數學函式圖形 - PIPLS,/364456/07,4
C1279,第十一單元 05 表格內容之圖表繪製 - PIPLS,/366714/05,4
C1017,第十單元 06 圖形介面設計進階三 - PIPLS,/365077/06,4
C1179,第三單元 04 亂數 - PIPLS,/336608/04,4
C1235,Test3 - PIPLS,/333770/test3,4
C1006,第七單元 06 字典的應用範例 - PIPLS,/355083/06,4
C1217,第三單元 01 算數運算子 - PIPLS,/284319/01,4
C1175,第五單元 03 雙向選擇結構 - PIPLS,/353004/03,4
C1034,第九單元 04 點狀圖 - PIPLS,/364455/04,4
C1075,第一單元 03 軟體使用簡介 - PIPLS,/334430/03,4
